user_id,subscription_plan,tenure_months,monthly_charges,total_charges,num_logins_30d,support_tickets,avg_session_min,features_used,payment_delays,referrals_made,churned,churn_probability,risk_tier,engagement_score,is_high_value,churn_risk_band,revenue_at_risk,at_risk_signal
USER008639,Basic,68,36.36,2472.48,45,9,67.1,8,1,0,0,0.2246,Medium,35.33,0,Medium,8.17,0
USER008640,Basic,34,41.08,1396.72,54,6,100.4,2,2,6,0,0.073,Low,47.72,0,Low,3.0,0
USER008641,Basic,35,39.61,1386.35,21,0,20.8,14,0,6,1,0.238,Medium,16.94,0,Medium,9.43,0
USER008642,Premium,40,95.31,3812.4,0,0,66.9,10,3,4,0,0.3036,Medium,23.47,1,Medium,28.94,1
USER008643,Premium,6,97.46,584.76,10,3,30.9,10,4,5,1,0.3037,Medium,15.47,0,Medium,29.6,0
USER008644,Basic,27,47.94,1294.38,7,2,1.7,15,0,8,0,0.0814,Low,7.21,0,Low,3.9,0
USER008645,Standard,31,69.81,2164.11,12,4,20.4,19,1,4,0,0.1069,Low,14.52,1,Low,7.46,0
USER008646,Basic,59,44.39,2619.01,31,3,100.9,6,1,6,0,0.1844,Low,42.07,0,Low,8.19,0
USER008647,Premium,53,113.22,6000.66,59,0,62.3,15,2,0,0,0.4197,Medium,40.39,1,Medium,47.52,0
USER008648,Premium,22,120.68,2654.96,29,4,19.2,15,3,1,0,0.4458,Medium,18.16,1,Medium,53.8,0
USER008649,Premium,26,128.65,3344.9,45,9,82.6,7,1,5,0,0.4353,Medium,40.28,1,Medium,56.0,0
USER008650,Basic,20,46.54,930.8,8,5,94.8,9,4,1,0,0.232,Medium,33.24,0,Medium,10.8,0
USER008651,Premium,51,103.33,5269.83,25,2,90.6,8,1,1,0,0.3766,Medium,37.18,1,Medium,38.91,0
USER008652,Standard,5,49.67,248.35,50,6,24.7,19,1,8,1,0.6382,High,27.41,0,High,31.7,0
USER008653,Basic,68,38.36,2608.48,9,3,58.3,10,3,9,0,0.0047,Low,23.79,0,Low,0.18,0
USER008654,Premium,22,94.6,2081.2,25,9,57.0,16,4,9,0,0.3674,Medium,28.8,1,Medium,34.76,0
USER008655,Basic,54,38.93,2102.22,20,7,33.1,18,4,2,0,0.08,Low,20.03,0,Low,3.11,0
USER008656,Basic,47,46.72,2195.84,15,9,40.7,10,0,9,0,0.1424,Low,19.71,0,Low,6.65,0
USER008657,Basic,56,36.81,2061.36,35,8,82.9,2,1,9,0,0.254,Medium,36.87,0,Medium,9.35,0
USER008658,Premium,13,90.94,1182.22,54,1,91.9,13,4,9,1,0.3831,Medium,48.17,1,Medium,34.84,0
USER008659,Standard,70,65.97,4617.9,0,7,76.8,13,4,3,0,0.1253,Low,26.24,1,Low,8.27,1
USER008660,Standard,49,73.05,3579.45,42,9,110.1,19,3,0,0,0.2607,Medium,49.53,1,Medium,19.04,0
USER008661,Basic,20,39.76,795.2,41,0,14.7,3,4,9,0,0.0817,Low,19.21,0,Low,3.25,0
USER008662,Premium,53,88.62,4696.86,3,3,2.8,2,4,5,0,0.4299,Medium,3.34,1,Medium,38.1,1
USER008663,Basic,36,44.45,1600.2,52,7,0.9,18,1,5,0,0.1515,Low,20.27,0,Low,6.73,0
USER008664,Premium,57,122.0,6954.0,35,6,10.2,19,4,7,0,0.437,Medium,18.46,1,Medium,53.31,0
USER008665,Standard,57,52.37,2985.09,31,8,82.1,11,1,8,0,0.0834,Low,37.13,0,Low,4.37,0
USER008666,Basic,67,37.97,2543.99,14,3,103.9,3,0,9,0,0.1874,Low,37.57,0,Low,7.12,0
USER008667,Standard,21,68.09,1429.89,17,1,36.9,5,1,2,0,0.2032,Medium,18.27,1,Medium,13.84,0
USER008668,Basic,10,32.98,329.8,47,3,51.9,5,0,2,0,0.1686,Low,31.57,0,Low,5.56,0
USER008669,Basic,30,34.76,1042.8,18,1,24.3,17,0,5,0,0.0215,Low,17.49,0,Low,0.75,0
USER008670,Basic,67,43.8,2934.6,35,2,39.4,15,1,3,0,0.0694,Low,26.42,0,Low,3.04,0
USER008671,Standard,34,71.64,2435.76,39,6,59.0,19,3,0,1,0.1826,Low,33.6,1,Low,13.08,0
USER008672,Basic,71,36.13,2565.23,51,1,113.7,15,3,1,0,0.0303,Low,53.41,0,Low,1.09,0
USER008673,Standard,56,56.68,3174.08,25,9,60.4,13,4,8,0,0.0245,Low,29.12,0,Low,1.39,0
USER008674,Premium,54,93.9,5070.6,16,0,116.8,8,2,3,0,0.3799,Medium,42.74,1,Medium,35.67,0
USER008675,Standard,35,74.44,2605.4,9,3,29.7,3,0,8,0,0.0099,Low,13.71,1,Low,0.74,0
USER008676,Standard,51,53.34,2720.34,36,2,44.8,13,3,1,0,0.09,Low,27.74,0,Low,4.8,0
USER008677,Basic,28,37.05,1037.4,22,4,68.5,10,3,6,0,0.2384,Medium,30.35,0,Medium,8.83,0
USER008678,Basic,27,30.01,810.27,26,8,66.3,12,0,2,0,0.0252,Low,30.49,0,Low,0.76,0
USER008679,Basic,2,32.06,64.12,32,5,67.1,16,1,8,1,0.479,Medium,34.23,0,Medium,15.36,0
USER008680,Basic,46,31.64,1455.44,58,8,2.4,11,2,5,0,0.1117,Low,21.02,0,Low,3.53,0
USER008681,Premium,65,126.95,8251.75,44,2,118.1,17,4,8,1,0.4557,Medium,53.63,1,Medium,57.85,0
USER008682,Premium,40,99.9,3996.0,25,5,77.9,9,2,0,1,0.5583,High,33.17,1,High,55.77,0
USER008683,Premium,39,81.63,3183.57,7,1,118.5,12,3,8,1,0.4672,Medium,41.75,1,Medium,38.14,0
USER008684,Standard,15,65.64,984.6,29,3,44.8,14,3,4,0,0.0133,Low,26.04,1,Low,0.87,0
USER008685,Premium,48,127.59,6124.32,27,6,3.7,13,4,5,0,0.4236,Medium,12.71,1,Medium,54.05,0
USER008686,Premium,51,79.8,4069.8,7,3,114.3,7,2,2,0,0.1086,Low,38.69,1,Low,8.67,0
USER008687,Premium,45,93.65,4214.25,35,3,47.8,14,0,2,1,0.4287,Medium,28.54,1,Medium,40.15,0
USER008688,Basic,56,39.21,2195.76,15,3,104.1,6,2,2,0,0.218,Medium,37.83,0,Medium,8.55,0
USER008689,Premium,42,97.84,4109.28,1,6,13.4,4,1,0,1,0.4004,Medium,5.52,1,Medium,39.18,1
USER008690,Premium,10,122.01,1220.1,48,4,86.5,1,3,1,0,0.3048,Medium,41.25,0,Medium,37.19,0
USER008691,Premium,19,118.65,2254.35,55,0,42.7,8,1,7,0,0.4663,Medium,32.61,1,Medium,55.33,0
USER008692,Premium,62,84.83,5259.46,16,6,39.1,4,3,4,0,0.3396,Medium,18.13,1,Medium,28.81,0
USER008693,Standard,41,64.97,2663.77,46,6,60.4,7,0,4,0,0.1119,Low,34.12,1,Low,7.27,0
USER008694,Premium,55,83.0,4565.0,42,3,74.9,15,0,9,0,0.4919,Medium,39.67,1,Medium,40.83,0
USER008695,Standard,71,53.93,3829.03,28,4,72.3,5,4,9,0,0.1849,Low,32.59,0,Low,9.97,0
USER008696,Standard,14,51.46,720.44,10,7,115.6,6,0,5,0,0.2488,Medium,39.68,0,Medium,12.8,0
USER008697,Standard,8,65.39,523.12,27,3,29.1,7,3,1,0,0.0395,Low,19.03,0,Low,2.58,0
USER008698,Basic,30,37.6,1128.0,51,7,105.8,1,4,0,0,0.0009,Low,47.54,0,Low,0.03,0
USER008699,Standard,29,50.2,1455.8,58,5,71.4,2,1,5,0,0.1717,Low,40.22,0,Low,8.62,0
USER008700,Standard,52,71.16,3700.32,1,4,42.7,14,0,7,0,0.1082,Low,17.21,1,Low,7.7,1
USER008701,Standard,1,52.81,52.81,41,2,92.6,14,0,7,0,0.6603,High,44.38,0,High,34.87,0
USER008702,Standard,23,65.54,1507.42,4,5,101.2,16,4,4,0,0.2582,Medium,35.66,1,Medium,16.92,1
USER008703,Basic,60,29.72,1783.2,55,0,114.1,3,4,9,0,0.241,Medium,53.23,0,Medium,7.16,0
USER008704,Basic,53,36.07,1911.71,50,2,53.1,4,2,0,0,0.2108,Medium,32.53,0,Medium,7.6,0
USER008705,Premium,9,101.39,912.51,43,8,2.2,13,1,0,1,0.2971,Medium,16.36,0,Medium,30.12,0
USER008706,Basic,70,30.48,2133.6,22,9,114.0,1,0,8,0,0.1118,Low,41.9,0,Low,3.41,0
USER008707,Standard,49,54.12,2651.88,31,1,26.3,4,0,2,1,0.0931,Low,19.09,0,Low,5.04,0
USER008708,Premium,65,91.72,5961.8,2,2,18.1,11,4,3,0,0.5075,High,9.33,1,High,46.55,1
USER008709,Basic,63,45.19,2846.97,31,0,66.5,15,4,6,0,0.2543,Medium,33.85,0,Medium,11.49,0
USER008710,Basic,40,45.01,1800.4,1,7,83.6,7,2,9,0,0.0839,Low,27.98,0,Low,3.78,0
USER008711,Basic,46,46.86,2155.56,59,2,27.4,19,2,5,1,0.1735,Low,31.02,0,Low,8.13,0
USER008712,Standard,69,78.97,5448.93,23,2,100.3,14,4,6,0,0.0891,Low,41.19,1,Low,7.04,0
USER008713,Basic,44,46.66,2053.04,31,6,34.0,17,1,2,0,0.2647,Medium,23.5,0,Medium,12.35,0
USER008714,Standard,59,74.52,4396.68,26,2,7.6,3,4,3,0,0.1633,Low,11.78,1,Low,12.17,0
USER008715,Basic,46,45.05,2072.3,51,6,85.8,11,1,4,0,0.1577,Low,44.04,0,Low,7.1,0
USER008716,Standard,18,70.22,1263.96,36,9,4.4,1,0,9,1,0.2237,Medium,13.32,1,Medium,15.71,0
USER008717,Standard,21,52.31,1098.51,3,3,78.7,14,0,7,0,0.2233,Medium,28.71,0,Medium,11.68,0
USER008718,Standard,40,68.45,2738.0,41,6,71.3,7,2,1,0,0.1043,Low,35.59,1,Low,7.14,0
USER008719,Basic,15,42.55,638.25,0,6,70.9,4,1,3,1,0.066,Low,22.77,0,Low,2.81,0
USER008720,Basic,49,31.13,1525.37,17,1,87.5,5,4,8,0,0.0719,Low,34.05,0,Low,2.24,0
USER008721,Standard,38,61.6,2340.8,25,2,16.4,18,0,2,0,0.2669,Medium,17.02,1,Medium,16.44,0
USER008722,Basic,45,36.58,1646.1,6,0,66.5,3,2,5,1,0.1786,Low,23.85,0,Low,6.53,0
USER008723,Standard,47,65.44,3075.68,1,4,18.4,9,4,3,0,0.0184,Low,8.52,1,Low,1.2,1
USER008724,Standard,30,55.06,1651.8,58,4,75.1,18,0,6,0,0.0779,Low,44.73,0,Low,4.29,0
USER008725,Standard,44,51.22,2253.68,28,1,19.0,18,4,8,0,0.2398,Medium,19.4,0,Medium,12.28,0
USER008726,Basic,32,40.72,1303.04,56,4,51.7,16,1,1,0,0.212,Medium,36.21,0,Medium,8.63,0
USER008727,Basic,47,48.45,2277.15,52,0,68.0,10,1,8,0,0.116,Low,39.8,0,Low,5.62,0
USER008728,Basic,15,36.07,541.05,40,9,43.7,18,2,3,0,0.2104,Medium,29.11,0,Medium,7.59,0
USER008729,Standard,1,56.25,56.25,36,8,43.1,14,2,5,1,0.4895,Medium,27.23,0,Medium,27.53,0
USER008730,Premium,24,88.66,2127.84,51,0,18.7,18,3,8,1,0.3106,Medium,26.31,1,Medium,27.54,0
USER008731,Standard,26,49.98,1299.48,37,5,119.8,13,4,7,0,0.0533,Low,50.84,0,Low,2.66,0
USER008732,Basic,29,40.07,1162.03,34,8,71.0,8,2,0,0,0.2114,Medium,33.3,0,Medium,8.47,0
USER008733,Basic,67,48.37,3240.79,31,5,12.1,13,1,9,0,0.0151,Low,16.93,0,Low,0.73,0
USER008734,Premium,70,104.64,7324.8,33,6,69.1,5,0,9,0,0.4166,Medium,32.93,1,Medium,43.59,0
USER008735,Standard,38,73.21,2781.98,29,5,27.1,17,2,1,0,0.1999,Low,20.83,1,Low,14.63,0
USER008736,Premium,60,108.22,6493.2,24,9,98.2,3,1,5,0,0.3058,Medium,37.86,1,Medium,33.09,0
USER008737,Standard,16,66.38,1062.08,55,4,6.8,9,0,9,1,0.0691,Low,21.84,1,Low,4.59,0
USER008738,Standard,46,75.87,3490.02,50,5,56.4,9,3,3,0,0.1164,Low,34.52,1,Low,8.83,0
USER008739,Standard,60,58.11,3486.6,13,9,18.1,17,0,2,0,0.1429,Low,13.03,1,Low,8.3,0
USER008740,Basic,52,43.9,2282.8,0,2,109.1,18,0,9,0,0.1545,Low,38.03,0,Low,6.78,0
USER008741,Basic,38,43.03,1635.14,56,0,3.3,16,1,6,0,0.2609,Medium,22.59,0,Medium,11.23,0
USER008742,Basic,32,33.34,1066.88,56,9,69.1,3,2,3,0,0.234,Medium,38.53,0,Medium,7.8,0
USER008743,Standard,53,64.39,3412.67,56,6,60.4,17,2,1,0,0.1682,Low,38.82,1,Low,10.83,0
USER008744,Premium,42,90.54,3802.68,50,3,29.2,15,1,5,0,0.2979,Medium,27.96,1,Medium,26.97,0
USER008745,Basic,67,35.56,2382.52,43,7,61.1,11,2,3,0,0.2752,Medium,34.03,0,Medium,9.79,0
USER008746,Basic,8,37.15,297.2,59,7,62.2,17,1,4,0,0.1889,Low,40.46,0,Low,7.02,0
USER008747,Basic,8,41.41,331.28,44,7,20.9,15,0,0,1,0.2478,Medium,22.77,0,Medium,10.26,0
USER008748,Basic,52,42.39,2204.28,36,4,15.4,17,0,8,0,0.1662,Low,20.22,0,Low,7.05,0
USER008749,Standard,9,63.38,570.42,16,0,41.0,19,1,6,1,0.1443,Low,22.5,0,Low,9.15,0
USER008750,Standard,44,56.7,2494.8,54,6,54.1,1,2,3,1,0.2654,Medium,33.33,0,Medium,15.05,0
USER008751,Basic,7,34.72,243.04,7,1,111.1,14,2,3,0,0.1588,Low,39.43,0,Low,5.51,0
USER008752,Basic,5,31.3,156.5,29,4,87.1,4,0,5,1,0.5386,High,36.73,0,High,16.86,0
USER008753,Basic,58,40.3,2337.4,4,0,42.5,4,1,2,0,0.176,Low,15.95,0,Low,7.09,0
USER008754,Standard,63,74.01,4662.63,11,1,34.1,1,3,6,0,0.2534,Medium,15.23,1,Medium,18.75,0
USER008755,Standard,46,61.68,2837.28,58,7,104.4,6,4,9,0,0.1973,Low,51.12,1,Low,12.17,0
USER008756,Standard,20,77.64,1552.8,53,1,73.1,6,0,9,0,0.1024,Low,40.83,1,Low,7.95,0
USER008757,Basic,33,47.99,1583.67,2,1,78.3,3,4,2,0,0.0966,Low,25.79,0,Low,4.64,0
USER008758,Basic,64,38.55,2467.2,7,2,89.1,6,2,8,0,0.025,Low,31.63,0,Low,0.96,0
USER008759,Basic,24,41.81,1003.44,4,5,18.2,18,2,2,0,0.2495,Medium,10.96,0,Medium,10.43,0
USER008760,Premium,8,114.8,918.4,14,7,93.2,17,4,0,0,0.2977,Medium,35.86,0,Medium,34.18,0
USER008761,Standard,52,77.78,4044.56,59,3,1.1,18,3,7,0,0.0946,Low,23.03,1,Low,7.36,0
USER008762,Basic,29,39.3,1139.7,14,0,43.0,4,2,8,0,0.2745,Medium,19.7,0,Medium,10.79,0
USER008763,Basic,64,46.67,2986.88,59,0,96.2,2,1,5,0,0.2137,Medium,48.46,0,Medium,9.97,0
USER008764,Basic,35,31.89,1116.15,19,1,42.0,5,0,7,0,0.2816,Medium,20.9,0,Medium,8.98,0
USER008765,Standard,7,60.42,422.94,4,4,95.5,19,3,0,0,0.0982,Low,34.25,0,Low,5.93,0
USER008766,Premium,18,99.2,1785.6,6,3,11.5,13,3,1,1,0.4614,Medium,8.65,1,Medium,45.77,0
USER008767,Premium,55,102.36,5629.8,57,1,9.0,15,0,1,1,0.4281,Medium,23.8,1,Medium,43.82,0
USER008768,Basic,11,40.55,446.05,54,1,3.2,19,2,5,0,0.0625,Low,22.36,0,Low,2.53,0
USER008769,Basic,47,35.84,1684.48,36,1,25.2,1,2,7,0,0.2597,Medium,20.16,0,Medium,9.31,0
USER008770,Premium,49,125.43,6146.07,1,9,62.3,9,3,2,0,0.4562,Medium,21.09,1,Medium,57.22,1
USER008771,Standard,62,77.39,4798.18,46,1,58.6,5,2,5,1,0.242,Medium,33.78,1,Medium,18.73,0
USER008772,Basic,58,46.93,2721.94,55,0,29.3,11,2,6,0,0.0828,Low,29.09,0,Low,3.89,0
USER008773,Standard,35,58.42,2044.7,39,8,89.0,10,3,5,0,0.0415,Low,41.1,1,Low,2.42,0
USER008774,Basic,55,35.79,1968.45,54,8,2.2,13,2,1,0,0.1232,Low,19.76,0,Low,4.41,0
USER008775,Standard,33,71.0,2343.0,54,7,43.4,17,4,7,0,0.1242,Low,33.62,1,Low,8.82,0
USER008776,Premium,56,79.97,4478.32,19,4,51.1,8,3,1,0,0.2819,Medium,23.33,1,Medium,22.54,0
USER008777,Standard,62,61.68,3824.16,35,8,62.6,16,1,5,0,0.0554,Low,33.18,1,Low,3.42,0
USER008778,Standard,62,55.99,3471.38,11,3,86.6,6,3,0,0,0.2735,Medium,31.18,0,Medium,15.31,0
USER008779,Standard,17,64.1,1089.7,10,5,99.5,9,3,1,0,0.0299,Low,35.25,1,Low,1.92,0
USER008780,Basic,69,32.73,2258.37,2,8,6.9,10,1,0,0,0.2335,Medium,4.87,0,Medium,7.64,0
USER008781,Basic,71,39.04,2771.84,45,5,10.7,18,1,3,0,0.0494,Low,21.11,0,Low,1.93,0
USER008782,Standard,65,70.25,4566.25,29,2,74.9,9,4,1,0,0.2064,Medium,33.87,1,Medium,14.5,0
USER008783,Basic,5,47.2,236.0,59,4,101.3,6,1,6,0,0.7041,High,50.49,0,High,33.23,0
USER008784,Standard,21,63.4,1331.4,55,6,6.8,2,0,6,0,0.0271,Low,19.94,1,Low,1.72,0
USER008785,Standard,38,56.22,2136.36,30,9,59.0,17,3,8,0,0.028,Low,31.0,0,Low,1.57,0
USER008786,Basic,15,42.86,642.9,31,5,59.7,2,2,2,0,0.1873,Low,28.31,0,Low,8.03,0
USER008787,Standard,9,71.28,641.52,46,9,42.8,18,0,2,0,0.1075,Low,30.54,0,Low,7.66,0
USER008788,Basic,34,46.92,1595.28,15,8,46.8,4,1,8,1,0.1932,Low,20.34,0,Low,9.06,0
USER008789,Basic,4,47.72,190.88,28,7,115.2,12,4,7,1,0.506,High,46.36,0,High,24.15,0
USER008790,Basic,19,40.66,772.54,44,9,56.9,1,0,8,0,0.2632,Medium,31.37,0,Medium,10.7,0
USER008791,Basic,55,29.81,1639.55,4,4,117.3,16,4,1,1,0.1554,Low,40.29,0,Low,4.63,0
USER008792,Basic,12,35.34,424.08,32,8,28.8,2,1,3,0,0.2605,Medium,19.14,0,Medium,9.21,0
USER008793,Basic,68,40.25,2737.0,39,3,59.3,17,4,1,0,0.177,Low,33.69,0,Low,7.12,0
USER008794,Basic,64,41.98,2686.72,48,4,8.2,3,1,3,0,0.0117,Low,18.36,0,Low,0.49,0
USER008795,Basic,53,39.02,2068.06,48,6,85.1,9,1,8,0,0.1381,Low,42.93,0,Low,5.39,0
USER008796,Basic,56,33.1,1853.6,36,1,89.8,13,1,8,1,0.0631,Low,42.04,0,Low,2.09,0
USER008797,Premium,21,91.79,1927.59,20,2,70.5,6,0,1,0,0.3255,Medium,29.25,1,Medium,29.88,0
USER008798,Standard,33,56.95,1879.35,27,5,104.6,8,0,7,0,0.0941,Low,42.28,0,Low,5.36,0
USER008799,Basic,64,37.52,2401.28,41,2,62.8,19,4,2,0,0.2423,Medium,35.94,0,Medium,9.09,0
USER008800,Basic,54,44.73,2415.42,12,5,78.3,3,4,2,0,0.1315,Low,28.39,0,Low,5.88,0
USER008801,Premium,57,120.36,6860.52,59,6,16.8,13,0,9,1,0.4288,Medium,26.64,1,Medium,51.61,0
USER008802,Basic,62,29.34,1819.08,7,3,65.7,10,1,8,1,0.1317,Low,25.31,0,Low,3.86,0
USER008803,Standard,21,67.72,1422.12,40,7,39.5,3,4,6,0,0.1547,Low,25.35,1,Low,10.48,0
USER008804,Basic,53,34.67,1837.51,42,6,98.9,13,4,1,0,0.1018,Low,45.37,0,Low,3.53,0
USER008805,Standard,30,67.51,2025.3,47,2,72.7,15,0,0,1,0.2858,Medium,39.71,1,Medium,19.29,0
USER008806,Basic,39,44.78,1746.42,48,8,115.4,2,1,7,0,0.0445,Low,50.32,0,Low,1.99,0
USER008807,Standard,48,67.89,3258.72,58,8,7.0,15,2,3,0,0.038,Low,23.0,1,Low,2.58,0
USER008808,Standard,14,61.63,862.82,27,6,88.6,13,4,4,0,0.004,Low,38.08,1,Low,0.25,0
USER008809,Standard,64,62.98,4030.72,37,2,45.6,14,2,7,0,0.0609,Low,29.08,1,Low,3.84,0
USER008810,Basic,50,42.55,2127.5,24,4,74.0,19,0,1,0,0.2304,Medium,33.9,0,Medium,9.8,0
USER008811,Basic,44,47.79,2102.76,59,4,115.1,7,4,3,0,0.1116,Low,54.53,0,Low,5.33,0
USER008812,Standard,35,64.78,2267.3,6,3,97.6,7,2,0,1,0.2407,Medium,33.18,1,Medium,15.59,0
USER008813,Standard,60,52.18,3130.8,17,8,43.6,10,2,2,1,0.0575,Low,20.58,0,Low,3.0,0
USER008814,Basic,10,37.76,377.6,10,7,61.1,12,0,5,0,0.2051,Medium,24.53,0,Medium,7.74,0
USER008815,Basic,49,45.34,2221.66,30,3,20.6,6,4,9,0,0.1573,Low,17.98,0,Low,7.13,0
USER008816,Standard,23,50.44,1160.12,16,9,114.1,6,3,2,0,0.1151,Low,40.53,0,Low,5.81,0
USER008817,Standard,20,53.57,1071.4,48,8,4.4,15,3,7,0,0.0529,Low,19.62,0,Low,2.83,0
USER008818,Standard,39,54.27,2116.53,24,5,84.2,11,1,5,1,0.2761,Medium,35.66,0,Medium,14.98,0
USER008819,Standard,33,64.47,2127.51,49,6,55.1,4,1,0,0,0.0873,Low,32.43,1,Low,5.63,0
USER008820,Standard,42,66.08,2775.36,49,6,41.4,11,4,6,0,0.0613,Low,30.32,1,Low,4.05,0
USER008821,Standard,49,55.55,2721.95,10,2,32.4,17,0,7,0,0.1121,Low,17.62,0,Low,6.23,0
USER008822,Standard,9,65.63,590.67,18,6,101.0,13,0,8,1,0.1687,Low,39.5,0,Low,11.07,0
USER008823,Standard,69,65.58,4525.02,46,8,56.7,6,0,0,0,0.106,Low,32.21,1,Low,6.95,0
USER008824,Standard,36,58.2,2095.2,47,7,75.6,5,1,7,0,0.1774,Low,38.78,1,Low,10.32,0
USER008825,Standard,57,73.27,4176.39,13,0,37.7,11,1,9,0,0.0876,Low,19.31,1,Low,6.42,0
USER008826,Premium,64,85.85,5494.4,5,8,108.4,10,4,1,0,0.4225,Medium,36.32,1,Medium,36.27,0
USER008827,Basic,23,46.23,1063.29,0,0,44.3,9,0,9,1,0.2367,Medium,16.99,0,Medium,10.94,0
USER008828,Premium,54,99.78,5388.12,39,4,5.2,1,2,1,1,0.3044,Medium,14.16,1,Medium,30.37,0
USER008829,Basic,36,36.29,1306.44,21,7,40.2,5,3,7,0,0.2851,Medium,20.36,0,Medium,10.35,0
USER008830,Basic,48,43.97,2110.56,56,7,73.2,3,1,8,0,0.1907,Low,40.46,0,Low,8.39,0
USER008831,Standard,1,74.28,74.28,34,8,103.8,11,0,6,1,0.6942,High,44.34,0,High,51.57,0
USER008832,Basic,7,33.92,237.44,38,3,65.5,4,2,2,0,0.1359,Low,32.75,0,Low,4.61,0
USER008833,Standard,33,71.49,2359.17,10,0,6.4,3,3,2,0,0.115,Low,6.72,1,Low,8.22,0
USER008834,Premium,63,114.72,7227.36,25,8,64.4,6,3,5,1,0.4048,Medium,28.72,1,Medium,46.44,0
USER008835,Premium,71,106.85,7586.35,45,9,12.6,3,0,1,0,0.3767,Medium,18.08,1,Medium,40.25,0
USER008836,Standard,23,58.6,1347.8,31,9,12.2,7,1,4,1,0.1397,Low,14.86,1,Low,8.19,0
USER008837,Basic,41,36.24,1485.84,7,6,74.6,14,3,6,0,0.1998,Low,28.28,0,Low,7.24,0
USER008838,Basic,51,39.37,2007.87,53,8,80.6,15,0,2,0,0.1154,Low,43.48,0,Low,4.54,0
USER008839,Standard,63,60.32,3800.16,8,4,43.9,10,4,0,0,0.2496,Medium,18.17,1,Medium,15.06,0
USER008840,Standard,3,58.89,176.67,1,5,80.9,1,3,0,1,0.6183,High,25.27,0,High,36.41,0
USER008841,Standard,60,55.93,3355.8,3,3,21.8,17,0,5,0,0.0062,Low,12.04,0,Low,0.35,0
USER008842,Basic,49,37.3,1827.7,50,0,79.8,17,1,0,0,0.1135,Low,43.34,0,Low,4.23,0
USER008843,Basic,15,39.52,592.8,19,9,100.0,8,2,6,1,0.1779,Low,38.0,0,Low,7.03,0
USER008844,Basic,57,44.49,2535.93,10,4,101.7,5,0,7,0,0.0566,Low,35.81,0,Low,2.52,0
USER008845,Premium,35,121.39,4248.65,2,1,36.3,9,3,0,1,0.5705,High,14.19,1,High,69.25,1
USER008846,Basic,59,34.88,2057.92,9,1,117.7,19,2,2,0,0.1243,Low,42.91,0,Low,4.34,0
USER008847,Standard,53,60.31,3196.43,25,2,77.3,16,0,0,0,0.1614,Low,34.69,1,Low,9.73,0
USER008848,Basic,69,48.16,3323.04,33,7,30.7,8,0,9,0,0.0933,Low,21.91,0,Low,4.49,0
USER008849,Premium,13,105.03,1365.39,34,6,115.4,16,2,3,1,0.5511,High,48.72,1,High,57.88,0
USER008850,Standard,66,63.48,4189.68,26,4,19.8,14,0,8,0,0.1429,Low,17.94,1,Low,9.07,0
USER008851,Standard,54,70.09,3784.86,56,2,20.7,17,0,6,0,0.0123,Low,27.81,1,Low,0.86,0
USER008852,Standard,26,64.07,1665.82,28,9,85.6,14,3,0,0,0.2251,Medium,36.98,1,Medium,14.42,0
USER008853,Premium,33,95.94,3166.02,17,3,102.9,15,2,4,1,0.3642,Medium,40.07,1,Medium,34.94,0
USER008854,Basic,62,39.71,2462.02,15,1,97.7,19,0,6,0,0.0711,Low,39.11,0,Low,2.82,0
USER008855,Standard,23,56.24,1293.52,52,5,114.3,17,1,4,0,0.0468,Low,54.19,0,Low,2.63,0
USER008856,Basic,18,39.04,702.72,32,5,65.8,6,2,9,0,0.2352,Medium,31.94,0,Medium,9.18,0
USER008857,Basic,20,38.2,764.0,17,7,52.9,13,0,0,0,0.1648,Low,23.87,0,Low,6.3,0
USER008858,Basic,63,35.0,2205.0,3,6,5.0,16,1,6,0,0.1326,Low,6.6,0,Low,4.64,0
USER008859,Basic,63,45.84,2887.92,15,0,33.0,8,1,6,0,0.2752,Medium,17.6,0,Medium,12.62,0
USER008860,Basic,24,31.61,758.64,3,3,81.5,9,0,2,0,0.2202,Medium,28.05,0,Medium,6.96,0
USER008861,Premium,14,111.87,1566.18,55,5,27.6,4,4,5,1,0.5695,High,26.58,1,High,63.71,0
USER008862,Basic,67,42.07,2818.69,20,9,2.4,6,3,8,0,0.2339,Medium,8.82,0,Medium,9.84,0
USER008863,Basic,45,36.36,1636.2,43,3,84.9,9,4,9,0,0.024,Low,41.77,0,Low,0.87,0
USER008864,Premium,66,105.26,6947.16,16,6,90.0,13,3,6,0,0.452,Medium,35.4,1,Medium,47.58,0
USER008865,Basic,42,36.15,1518.3,44,8,111.6,13,3,0,0,0.2179,Medium,49.48,0,Medium,7.88,0
USER008866,Basic,40,34.41,1376.4,27,4,63.5,9,3,3,0,0.0169,Low,29.85,0,Low,0.58,0
USER008867,Premium,17,93.01,1581.17,4,5,25.9,14,1,9,0,0.5473,High,13.17,1,High,50.9,1
USER008868,Premium,59,92.84,5477.56,50,0,66.2,5,1,1,0,0.5549,High,36.96,1,High,51.52,0
USER008869,Premium,48,100.41,4819.68,55,5,42.0,8,3,3,1,0.3708,Medium,31.5,1,Medium,37.23,0
USER008870,Premium,3,83.27,249.81,9,7,21.4,11,2,7,1,0.85,Critical,12.32,0,Critical,70.78,0
USER008871,Basic,39,47.99,1871.61,40,5,67.7,9,3,5,0,0.1557,Low,35.11,0,Low,7.47,0
