user_id,subscription_plan,tenure_months,monthly_charges,total_charges,num_logins_30d,support_tickets,avg_session_min,features_used,payment_delays,referrals_made,churned,churn_probability,risk_tier
USER008793,Basic,68,40.25,2736.98,39,3,59.3,17,4,1,0,0.177,Low
USER008794,Basic,64,41.98,2686.5,48,4,8.2,3,1,3,0,0.0117,Low
USER008795,Basic,53,39.02,2068.21,48,6,85.1,9,1,8,0,0.1381,Low
USER008796,Basic,56,33.1,1853.66,36,1,89.8,13,1,8,1,0.0631,Low
USER008797,Premium,21,91.79,1927.62,20,2,70.5,6,0,1,0,0.3255,Medium
USER008798,Standard,33,56.95,1879.3,27,5,104.6,8,0,7,0,0.0941,Low
USER008799,Basic,64,37.52,2401.39,41,2,62.8,19,4,2,0,0.2423,Medium
USER008800,Basic,54,44.73,2415.19,12,5,78.3,3,4,2,0,0.1315,Low
USER008801,Premium,57,120.36,6860.51,59,6,16.8,13,0,9,1,0.4288,Medium
USER008802,Basic,62,29.34,1819.37,7,3,65.7,10,1,8,1,0.1317,Low
USER008803,Standard,21,67.72,1422.14,40,7,39.5,3,4,6,0,0.1547,Low
USER008804,Basic,53,34.67,1837.42,42,6,98.9,13,4,1,0,0.1018,Low
USER008805,Standard,30,67.51,2025.37,47,2,72.7,15,0,0,1,0.2858,Medium
USER008806,Basic,39,44.78,1746.48,48,8,115.4,2,1,7,0,0.0445,Low
USER008807,Standard,48,67.89,3258.72,58,8,7.0,15,2,3,0,0.038,Low
USER008808,Standard,14,61.63,862.83,27,6,88.6,13,4,4,0,0.004,Low
USER008809,Standard,64,62.98,4030.71,37,2,45.6,14,2,7,0,0.0609,Low
USER008810,Basic,50,42.55,2127.31,24,4,74.0,19,0,1,0,0.2304,Medium
USER008811,Basic,44,47.79,2102.94,59,4,115.1,7,4,3,0,0.1116,Low
USER008812,Standard,35,64.78,2267.23,6,3,97.6,7,2,0,1,0.2407,Medium
USER008813,Standard,60,52.18,3130.71,17,8,43.6,10,2,2,1,0.0575,Low
USER008814,Basic,10,37.76,377.58,10,7,,12,0,5,0,0.2051,Medium
USER008815,Basic,49,45.34,2221.45,30,3,20.6,6,4,9,0,0.1573,Low
USER008816,Standard,23,50.44,1160.1,16,9,114.1,6,3,2,0,0.1151,Low
USER008817,Standard,20,53.57,1071.32,48,8,4.4,15,3,7,0,0.0529,Low
USER008818,Standard,39,54.27,2116.57,24,5,84.2,11,1,5,1,0.2761,Medium
USER008819,Standard,33,64.47,2127.4,49,6,55.1,4,1,0,0,0.0873,Low
USER008820,Standard,42,66.08,2775.2,49,6,41.4,11,4,6,0,0.0613,Low
USER008821,Standard,49,55.55,2721.71,10,2,32.4,17,0,7,0,0.1121,Low
USER008822,Standard,9,65.63,590.7,18,6,101.0,13,0,8,1,0.1687,Low
USER008823,Standard,69,65.58,4525.01,46,8,56.7,6,0,0,0,0.106,Low
USER008824,Standard,36,58.2,2095.07,47,7,75.6,5,1,7,0,0.1774,Low
USER008825,Standard,57,73.27,4176.25,13,0,37.7,11,1,9,0,0.0876,Low
USER008826,Premium,64,85.85,5494.52,5,8,108.4,10,4,1,0,0.4225,Medium
USER008827,Basic,23,46.23,1063.27,0,0,44.3,9,0,9,1,0.2367,Medium
USER008828,Premium,54,99.78,5388.23,39,4,5.2,1,2,1,1,0.3044,Medium
USER008829,Basic,36,36.29,1306.31,21,7,40.2,5,3,7,0,0.2851,Medium
USER008830,Basic,48,43.97,2110.59,56,7,73.2,3,1,8,0,0.1907,Low
USER008831,Standard,1,74.28,74.28,34,8,103.8,11,0,6,1,0.6942,High
USER008832,Basic,7,33.92,237.43,38,3,65.5,4,2,2,0,0.1359,Low
USER008833,Standard,33,71.49,2359.18,10,0,6.4,3,3,2,0,0.115,Low
USER008834,Premium,63,114.72,7227.67,25,8,64.4,6,3,5,1,0.4048,Medium
USER008835,Premium,71,106.85,7586.4,45,9,12.6,3,0,1,0,0.3767,Medium
USER008836,Standard,23,58.6,1347.71,31,9,12.2,7,1,4,1,0.1397,Low
USER008837,Basic,41,36.24,1485.94,7,6,74.6,14,3,6,0,0.1998,Low
USER008838,Basic,51,39.37,2007.73,53,8,80.6,15,0,2,0,0.1154,Low
USER008839,Standard,63,60.32,3800.31,8,4,43.9,10,4,0,0,0.2496,Medium
USER008840,Standard,3,58.89,176.66,1,5,80.9,1,3,0,1,0.6183,High
USER008841,Standard,60,55.93,3355.9,3,3,21.8,17,0,5,0,0.0062,Low
USER008842,Basic,49,37.3,1827.94,50,0,79.8,17,1,0,0,0.1135,Low
USER008843,Basic,15,39.52,592.83,19,9,100.0,8,2,6,1,0.1779,Low
USER008844,Basic,57,44.49,2535.72,10,4,101.7,5,0,7,0,0.0566,Low
USER008845,Premium,35,121.39,4248.64,2,1,36.3,9,3,0,1,0.5705,High
USER008846,Basic,59,34.88,2057.83,9,1,117.7,19,2,2,0,0.1243,Low
USER008847,Standard,53,60.31,3196.69,25,2,77.3,16,0,0,0,0.1614,Low
USER008848,Basic,69,48.16,3323.37,33,7,30.7,8,0,9,0,0.0933,Low
USER008849,Premium,13,105.03,1365.39,34,6,115.4,16,2,3,1,0.5511,High
USER008850,Standard,66,63.48,4189.87,26,4,19.8,14,0,8,0,0.1429,Low
USER008851,Standard,54,70.09,3784.8,56,2,20.7,17,0,6,0,0.0123,Low
USER008852,Standard,26,64.07,1665.78,28,9,85.6,14,3,0,0,0.2251,Medium
USER008853,Premium,33,95.94,3166.0,17,3,102.9,15,2,4,1,0.3642,Medium
USER008854,Basic,62,39.71,2461.78,15,1,97.7,19,0,6,0,0.0711,Low
USER008855,Standard,23,56.24,1293.61,52,5,114.3,17,1,4,0,0.0468,Low
USER008856,Basic,18,0.0,610.35,32,5,65.8,6,2,9,0,0.2352,Medium
USER008857,Basic,20,38.2,763.91,17,7,52.9,13,0,0,0,0.1648,Low
USER008858,Basic,63,35.0,2205.2,3,6,5.0,16,1,6,0,0.1326,Low
USER008859,Basic,63,45.84,2888.23,15,0,33.0,8,1,6,0,0.2752,Medium
USER008860,Basic,24,31.61,758.69,3,3,81.5,9,0,2,0,0.2202,Medium
USER008861,Premium,14,111.87,1566.19,55,5,27.6,4,4,5,1,0.5695,High
USER008862,Basic,67,42.07,2818.61,20,9,2.4,6,3,8,0,0.2339,Medium
USER008863,Basic,45,36.36,1636.4,43,3,84.9,9,4,9,0,0.024,Low
USER008864,Premium,66,105.26,6947.48,16,6,90.0,13,3,6,0,0.452,Medium
USER008865,Basic,42,36.15,1518.44,44,8,111.6,13,3,0,0,0.2179,Medium
USER008866,Basic,40,34.41,1376.45,27,4,63.5,9,3,3,0,0.0169,Low
USER008867,Premium,17,93.01,1581.11,4,5,25.9,14,1,9,0,0.5473,High
USER008868,Premium,59,92.84,5477.61,50,0,66.2,5,1,1,0,0.5549,High
USER008869,Premium,48,100.41,4819.47,55,5,42.0,8,3,3,1,0.3708,Medium
USER008870,Premium,3,83.27,249.8,9,7,21.4,11,2,7,1,0.85,Critical
USER008871,Basic,39,47.99,1871.8,40,5,67.7,9,3,5,0,0.1557,Low
USER008872,Basic,57,34.81,1984.01,39,1,70.0,15,1,8,0,0.1458,Low
USER008873,Standard,56,77.74,4353.42,36,2,5.9,8,0,7,0,0.2517,Medium
USER008874,Standard,60,58.27,3495.97,22,4,49.5,6,1,8,1,0.2424,Medium
USER008875,Standard,7,71.55,500.83,48,1,15.5,11,3,0,0,0.0811,Low
USER008876,Basic,26,37.67,979.48,25,0,74.8,14,2,7,0,0.0015,Low
USER008877,Premium,11,87.38,961.21,32,5,41.0,6,3,1,0,0.4199,Medium
USER008878,Standard,41,71.82,2944.7,19,6,63.8,10,1,7,0,0.0812,Low
USER008879,Basic,45,33.81,1521.37,16,7,76.6,17,3,8,0,0.2728,Medium
USER008880,Basic,23,41.33,950.57,32,3,74.2,6,4,7,0,0.1233,Low
USER008881,Premium,49,117.07,5736.54,8,2,78.4,5,2,2,0,0.3027,Medium
USER008882,Standard,27,51.37,1387.08,21,7,12.4,12,1,8,0,0.045,Low
USER008883,Basic,25,48.14,1203.51,23,6,34.3,15,0,0,1,0.0959,Low
USER008884,Basic,26,48.11,1250.83,29,7,,8,1,2,0,0.2694,Medium
USER008885,Basic,17,39.63,673.71,58,7,0.4,9,0,2,0,0.073,Low
USER008886,Standard,66,51.68,3410.9,57,8,10.6,11,1,1,0,0.1295,Low
USER008887,Premium,17,116.39,1978.61,5,9,7.3,12,0,8,0,0.4853,Medium
USER008888,Basic,1,36.6,36.6,58,9,46.2,7,2,5,0,0.4756,Medium
USER008889,Standard,5,60.11,300.56,57,3,104.8,13,2,8,0,0.6074,High
USER008890,Premium,41,109.32,4482.08,57,6,63.1,3,4,3,0,0.4392,Medium
USER008891,Basic,11,46.72,513.93,28,8,14.1,12,3,4,0,0.1944,Low
USER008892,Standard,69,51.4,3546.36,35,0,109.9,19,4,6,0,0.2722,Medium
USER008893,Basic,12,44.17,530.01,27,7,109.3,19,3,7,0,0.1579,Low
USER008894,Basic,19,30.64,582.07,11,8,109.5,3,2,8,1,0.2316,Medium
USER008895,Basic,19,47.29,898.58,2,2,117.0,13,4,3,1,0.2483,Medium
USER008896,Premium,63,87.94,5540.3,28,1,59.8,19,3,3,0,0.361,Medium
USER008897,Standard,36,67.62,2434.34,59,4,44.6,16,2,0,1,0.143,Low
USER008898,Premium,30,80.8,2423.89,11,3,61.2,6,2,3,0,0.5132,High
USER008899,Standard,3,63.97,191.91,29,0,85.5,12,1,5,0,0.4746,Medium
USER008900,Standard,57,75.97,4330.49,53,2,49.1,4,2,3,0,0.1719,Low
USER008901,Standard,16,68.84,1101.43,27,8,22.3,3,4,3,0,0.2056,Medium
USER008902,Basic,69,45.2,3118.75,9,7,53.4,3,3,8,0,0.0325,Low
USER008903,Standard,44,69.34,3051.02,57,3,48.7,4,2,8,0,0.0762,Low
USER008904,Standard,30,49.14,1474.1,5,9,97.6,14,1,1,0,0.0375,Low
USER008905,Basic,9,33.17,298.55,47,1,87.2,7,2,4,0,0.1704,Low
USER008906,Premium,58,127.21,7378.22,26,4,95.9,5,3,7,1,0.4237,Medium
USER008907,Standard,61,50.85,3101.69,25,7,119.9,13,0,8,0,0.1624,Low
USER008908,Premium,42,92.7,3893.28,43,2,87.6,8,3,4,0,0.4691,Medium
USER008909,Basic,64,48.63,3112.31,45,6,75.5,3,1,1,0,0.0993,Low
USER008910,Premium,48,90.76,4356.54,59,9,118.9,13,4,0,0,0.3686,Medium
USER008911,Basic,44,47.57,2093.18,17,4,85.1,5,4,4,0,0.2322,Medium
USER008912,Standard,13,60.45,785.82,23,2,78.9,18,0,5,0,0.0168,Low
USER008913,Standard,65,56.56,3676.65,48,4,93.8,10,4,4,1,0.155,Low
USER008914,Standard,25,50.58,1264.38,26,0,33.1,4,2,2,0,0.28,Medium
USER008915,Premium,2,100.14,200.28,23,4,19.0,6,1,2,0,0.7484,High
USER008916,Standard,31,77.96,2416.87,21,3,,10,3,4,0,0.1074,Low
USER008917,Basic,4,30.22,120.9,36,4,21.4,17,2,4,1,0.6185,High
USER008918,Standard,17,51.61,877.39,3,9,85.5,18,3,6,0,0.0285,Low
USER008919,Basic,25,46.53,1163.22,55,6,12.5,4,3,9,0,0.1452,Low
USER008920,Premium,67,100.89,6759.94,17,9,65.6,15,1,3,0,0.5557,High
USER008921,Basic,3,35.28,105.84,43,3,102.5,19,4,1,1,0.4834,Medium
USER008922,Basic,31,29.57,916.65,22,8,113.7,11,3,0,0,0.1047,Low
USER008923,Standard,36,58.59,2109.29,17,0,72.9,9,0,2,0,0.1414,Low
USER008924,Basic,14,34.36,481.07,11,3,92.9,17,2,8,1,0.109,Low
USER008925,Standard,46,59.59,2741.19,16,4,62.0,1,0,4,0,0.0746,Low
USER008926,Basic,48,29.02,1392.85,7,7,60.1,18,2,8,0,0.1252,Low
USER008927,Basic,35,42.06,1472.09,20,0,107.4,1,4,3,0,0.2523,Medium
USER008928,Basic,57,45.08,2569.46,1,8,102.1,18,3,0,0,0.2621,Medium
USER008929,Basic,27,34.02,918.63,42,8,8.5,3,1,0,0,0.1589,Low
USER008930,Basic,39,36.58,1426.49,35,9,4.7,17,4,0,0,0.1088,Low
USER008931,Basic,25,46.16,1153.92,15,1,16.0,2,0,6,0,0.1226,Low
USER008932,Standard,30,51.06,1531.91,3,3,27.4,12,1,3,0,0.1955,Low
USER008933,Premium,30,86.42,2592.61,39,9,,18,0,9,1,0.5648,High
USER008934,Standard,22,68.34,1503.38,52,4,108.1,6,4,5,0,0.1329,Low
USER008935,Basic,35,37.07,1297.41,22,8,16.3,14,3,0,0,0.079,Low
USER008936,Basic,38,31.05,1180.0,53,3,28.7,6,1,1,0,0.2669,Medium
USER008937,Premium,66,91.74,6054.81,35,7,23.9,7,1,8,1,0.549,High
USER008938,Standard,41,68.63,2813.82,22,4,48.3,5,2,1,1,0.1484,Low
USER008939,Standard,45,76.84,3457.79,16,8,40.6,4,4,4,0,0.2248,Medium
USER008940,Standard,37,52.61,1946.53,7,5,65.1,1,2,8,0,0.0933,Low
USER008941,Basic,46,47.94,2205.21,53,7,28.8,13,3,2,0,0.2425,Medium
USER008942,Premium,51,119.41,6089.72,10,7,73.4,7,3,5,0,0.3241,Medium
USER008943,Basic,37,40.84,1510.91,30,8,85.2,18,4,2,0,0.0449,Low
USER008944,Standard,15,75.65,1134.78,23,4,102.8,13,3,3,0,0.2132,Medium
USER008945,Standard,9,75.1,675.91,4,3,53.9,8,0,7,0,0.0898,Low
USER008946,Basic,60,45.15,2708.74,11,7,83.0,4,1,6,0,0.1067,Low
USER008947,Standard,11,70.47,775.21,57,1,78.5,1,4,3,0,0.0421,Low
USER008948,Premium,68,112.03,7617.8,40,6,65.4,14,4,5,1,0.32,Medium
USER008949,Basic,34,29.52,1003.69,43,0,111.4,14,0,1,1,0.1027,Low
USER008950,Premium,8,112.1,896.76,34,8,102.1,18,3,3,1,0.4465,Medium
USER008951,Standard,63,49.08,3092.22,20,6,42.3,4,4,9,1,0.2384,Medium
USER008952,Premium,8,117.34,938.7,21,8,67.8,8,0,8,0,0.4265,Medium
USER008953,Standard,20,55.78,1115.7,59,9,85.9,1,4,9,0,0.2574,Medium
USER008954,Standard,14,52.87,740.23,41,8,13.5,5,0,4,0,0.2842,Medium
USER008955,Premium,5,96.78,483.92,26,9,74.0,13,4,8,1,0.8151,Critical
USER008956,Standard,40,50.63,2025.34,37,4,77.6,19,3,4,0,0.0929,Low
USER008957,Basic,68,32.73,2225.33,55,0,83.9,16,1,2,0,0.1124,Low
USER008958,Standard,56,51.32,2873.86,5,1,54.1,8,4,6,0,0.0542,Low
USER008959,Premium,56,117.67,6589.75,49,6,90.4,18,0,0,0,0.344,Medium
USER008960,Basic,28,45.26,1267.3,13,0,53.3,8,4,7,0,0.2761,Medium
USER008961,Basic,39,31.85,1242.07,50,8,30.3,2,0,9,0,0.1309,Low
USER008962,Standard,65,59.22,3849.35,39,8,14.8,5,0,8,0,0.2538,Medium
USER008963,Basic,27,44.88,1211.88,40,2,6.0,2,2,2,1,0.1526,Low
USER008964,Standard,67,61.17,4098.51,31,0,34.7,6,4,4,0,0.1606,Low
USER008965,Standard,66,66.49,4388.43,24,1,106.4,2,2,5,0,0.2073,Medium
USER008966,Basic,12,41.57,498.79,45,2,62.6,3,2,1,0,0.1258,Low
USER008967,Basic,68,48.78,3317.23,58,7,117.5,1,3,0,0,0.223,Medium
USER008968,Basic,60,37.67,2260.37,36,6,107.2,1,4,6,0,0.1431,Low
USER008969,Premium,69,120.62,8322.77,9,2,110.1,2,2,2,0,0.4503,Medium
USER008970,Standard,10,66.51,665.13,37,1,101.3,12,0,3,0,0.0744,Low
USER008971,Standard,35,49.38,1728.14,3,8,69.0,4,0,9,0,0.2375,Medium
USER008972,Standard,24,52.98,1271.54,19,0,109.4,15,3,0,0,0.0168,Low
USER008973,Basic,17,43.81,744.79,25,2,39.3,17,2,8,0,0.0371,Low
USER008974,Premium,25,96.83,2420.85,0,3,90.9,12,3,2,1,0.5423,High
USER008975,Standard,2,60.31,120.61,49,7,116.4,17,1,4,1,0.5723,High
USER008976,Basic,68,46.05,3131.43,53,6,39.7,15,4,5,0,0.0792,Low
USER008977,Basic,20,44.76,895.22,8,3,110.9,5,3,5,0,0.0478,Low
USER008978,Basic,13,29.6,384.86,42,4,51.6,5,0,4,1,0.2433,Medium
USER008979,Basic,10,34.3,343.05,44,5,103.3,9,3,0,0,0.0735,Low
USER008980,Basic,69,45.61,3146.91,20,5,25.6,17,0,5,0,0.0465,Low
USER008981,Standard,2,76.82,153.63,5,4,42.1,17,2,9,0,0.5451,High
USER008982,Basic,3,34.65,103.96,1,0,89.4,17,2,7,1,0.6471,High
USER008983,Premium,68,111.55,7585.07,13,2,114.6,6,1,7,1,0.491,Medium
USER008984,Standard,46,66.51,3059.28,44,5,86.3,2,2,4,0,0.136,Low
USER008985,Standard,45,75.87,3414.36,44,6,39.4,4,0,6,0,0.0227,Low
USER008986,Basic,13,32.0,416.04,16,9,101.4,6,2,6,0,0.0171,Low
USER008987,Standard,45,56.41,2538.6,13,3,9.6,16,2,6,0,0.1481,Low
USER008988,Premium,63,108.46,6832.74,29,1,0.8,5,0,4,0,0.5607,High
USER008989,Standard,10,58.94,589.45,30,4,101.8,4,2,3,0,0.1855,Low
USER008990,Standard,26,60.63,1576.26,34,0,59.4,18,0,6,0,0.1539,Low
USER008991,Standard,9,77.59,698.29,44,5,114.4,6,1,0,0,0.2477,Medium
USER008992,Standard,9,62.44,561.92,2,1,53.0,7,3,9,1,0.2168,Medium
USER008993,Standard,40,71.36,2854.55,8,0,88.6,3,3,9,0,0.1341,Low
USER008994,Basic,47,33.87,1591.71,52,2,21.5,15,0,8,0,0.0285,Low
USER008995,Premium,65,79.52,5168.52,59,5,22.4,13,4,8,0,0.0821,Low
USER008996,Basic,34,34.4,1169.57,21,5,103.7,4,2,2,0,0.1319,Low
USER008997,Standard,32,70.24,2247.74,29,6,98.2,10,3,3,0,0.2043,Medium
USER008998,Standard,15,72.4,1086.06,42,7,78.6,7,0,0,0,0.0042,Low
USER008999,Standard,35,53.86,1885.13,32,4,21.1,14,0,0,0,0.2296,Medium
USER009000,Premium,33,80.76,2664.98,45,1,47.4,9,1,0,0,0.5188,High
USER009001,Standard,9,73.42,660.74,27,7,17.0,3,1,1,1,0.2205,Medium
USER009002,Basic,55,44.89,2468.98,49,6,16.2,10,0,8,0,0.0617,Low
USER009003,Basic,11,32.0,352.02,40,2,94.9,3,3,9,0,0.2124,Medium
USER009004,Basic,27,48.96,1321.79,27,2,117.4,7,0,9,0,0.277,Medium
USER009005,Basic,33,33.17,1094.58,28,7,56.4,7,0,6,0,0.203,Medium
USER009006,Standard,20,56.24,1124.79,11,4,34.9,4,4,3,0,0.0853,Low
USER009007,Standard,50,51.16,2558.01,21,7,24.8,13,4,7,0,0.2322,Medium
USER009008,Standard,41,75.52,3096.35,43,9,82.5,12,3,0,0,0.0346,Low
USER009009,Premium,7,91.22,638.55,20,4,18.5,7,2,3,0,0.528,High
USER009010,Standard,66,61.1,4032.75,29,5,114.2,16,0,8,1,0.2628,Medium
USER009011,Basic,5,46.55,232.76,20,7,70.0,18,3,9,1,0.6068,High
USER009012,Basic,42,43.88,1843.05,27,1,44.1,19,1,7,0,0.053,Low
USER009013,Standard,65,61.76,4014.59,34,2,9.8,13,4,3,0,0.1348,Low
USER009014,Basic,42,34.23,1437.66,31,0,65.3,13,3,9,0,0.2539,Medium
USER009015,Basic,27,34.67,936.07,54,8,53.4,15,3,7,0,0.2107,Medium
USER009016,Basic,28,36.46,1020.96,56,1,23.4,1,3,7,0,0.1801,Low
USER009017,Basic,52,45.82,2382.64,43,2,45.5,15,2,7,0,0.0874,Low
USER009018,Premium,58,105.77,6134.56,12,4,78.5,18,2,1,1,0.3976,Medium
USER009019,Basic,57,46.93,2675.26,56,7,104.0,1,2,8,0,0.067,Low
USER009020,Standard,43,64.38,2768.22,29,9,62.6,12,0,5,0,0.011,Low
USER009021,Standard,63,78.95,4973.56,38,1,105.7,16,1,5,0,0.0282,Low
USER009022,Premium,8,110.58,884.61,50,4,23.3,17,2,3,1,0.5238,High
USER009023,Basic,47,45.21,2124.85,15,5,29.8,11,4,0,0,0.1731,Low
USER009024,Standard,20,76.84,1536.84,3,9,93.4,3,1,5,0,0.1068,Low
USER009025,Standard,34,64.43,2190.51,6,1,23.4,1,2,5,0,0.0644,Low
USER009026,Standard,26,60.64,1576.68,35,9,25.8,19,4,1,0,0.1613,Low
USER009027,Premium,71,84.3,5985.57,20,0,80.1,14,4,2,0,0.4944,Medium
USER009028,Standard,17,59.75,1015.68,38,3,17.6,14,2,6,0,0.1808,Low
USER009029,Standard,11,76.24,838.61,24,5,105.5,5,0,1,0,0.1334,Low
USER009030,Basic,20,37.62,752.5,17,2,8.9,1,4,7,0,0.0495,Low
USER009031,Standard,45,68.83,3097.18,17,7,119.9,4,0,8,0,0.2037,Medium
USER009032,Basic,3,43.53,130.6,34,4,55.8,1,0,9,0,0.5036,High
USER009033,Basic,7,30.54,213.81,15,2,91.4,12,3,6,0,0.1411,Low
USER009034,Premium,35,84.75,2966.09,4,9,110.9,6,2,8,1,0.5293,High
USER009035,Standard,7,60.16,421.14,3,8,3.9,19,1,0,1,0.1863,Low
USER009036,Basic,34,35.93,1221.71,55,0,56.4,8,2,7,0,0.0227,Low
USER009037,Premium,13,97.95,1273.29,40,5,6.4,11,3,8,0,0.5402,High
USER009038,Basic,33,47.47,1566.48,41,4,28.0,7,0,1,0,0.1233,Low
USER009039,Basic,30,40.46,1213.7,19,9,29.0,1,4,1,1,0.2757,Medium
USER009040,Standard,64,64.04,4098.84,34,5,61.1,10,4,1,0,0.1044,Low
USER009041,Standard,54,77.1,4163.29,5,7,,13,3,3,0,0.186,Low
USER009042,Basic,24,48.88,1173.04,49,2,104.2,12,3,9,0,0.1437,Low
USER009043,Basic,25,40.03,1000.86,8,4,74.0,7,1,8,1,0.1875,Low
USER009044,Standard,57,49.38,2814.76,54,6,109.8,8,2,9,0,0.0138,Low
USER009045,Premium,20,84.66,1693.22,38,6,19.9,10,0,4,1,0.3223,Medium
USER009046,Standard,62,49.7,3081.49,20,8,97.6,5,4,1,0,0.1591,Low
USER009047,Basic,39,43.12,1681.81,37,4,29.7,1,4,9,1,0.2831,Medium
USER009048,Standard,27,67.55,1823.79,59,7,19.7,18,1,2,0,0.0019,Low
USER009049,Standard,35,54.27,1899.28,15,9,80.8,16,0,6,0,0.0219,Low
USER009050,Basic,11,47.16,518.8,27,2,93.8,12,0,7,0,0.1944,Low
USER009051,Basic,17,37.39,635.59,59,1,114.5,5,0,0,1,0.1671,Low
USER009052,Basic,5,48.2,241.0,9,5,51.8,11,4,2,1,0.6101,High
USER009053,Basic,43,37.02,1591.69,55,6,21.7,10,3,1,0,0.2179,Medium
USER009054,Premium,35,88.14,3084.9,50,0,19.6,18,3,6,1,0.4382,Medium
USER009055,Basic,38,38.6,1466.65,31,0,13.8,18,0,3,0,0.0161,Low
USER009056,Basic,54,45.27,2444.31,11,9,103.6,11,1,8,0,0.0084,Low
USER009057,Standard,16,75.08,1201.36,40,9,65.1,10,1,8,0,0.0464,Low
USER009058,Basic,53,37.76,2001.1,18,5,32.9,13,3,9,1,0.1789,Low
USER009059,Standard,17,60.01,1020.14,10,0,109.0,10,1,7,1,0.2175,Medium
USER009060,Basic,71,38.87,2759.67,46,2,113.8,17,4,2,0,0.0506,Low
USER009061,Basic,42,42.54,1786.83,9,1,31.6,13,2,8,1,0.0933,Low
USER009062,Premium,43,112.7,4846.26,28,8,97.6,11,4,6,0,0.4408,Medium
USER009063,Standard,25,69.63,1740.74,8,3,82.7,12,4,9,0,0.062,Low
USER009064,Standard,24,58.07,1393.75,28,2,48.5,11,1,9,0,0.1025,Low
USER009065,Standard,35,70.14,2454.77,9,0,94.8,10,3,2,0,0.0706,Low
USER009066,Basic,26,47.97,1247.21,53,7,18.9,6,1,3,0,0.283,Medium
USER009067,Basic,58,35.88,2081.23,30,9,99.9,9,2,0,0,0.0548,Low
USER009068,Standard,2,57.96,115.93,13,5,29.6,8,1,1,1,0.5742,High
USER009069,Basic,10,37.67,376.66,16,1,30.1,16,2,7,0,0.0249,Low
USER009070,Standard,68,68.47,4656.2,41,1,27.8,10,2,7,0,0.1495,Low
USER009071,Premium,61,117.8,7185.62,53,5,3.1,18,4,1,0,0.5168,High
USER009072,Standard,36,69.76,2511.44,23,1,73.2,9,1,8,0,0.1375,Low
USER009073,Basic,70,29.13,2039.17,23,5,1.3,12,3,9,1,0.2635,Medium
USER009074,Standard,26,61.2,1591.27,36,5,59.6,13,3,2,0,0.2289,Medium
USER009075,Standard,8,61.89,495.08,27,3,110.5,17,0,7,0,0.161,Low
USER009076,Standard,7,77.77,544.41,15,3,103.7,6,0,4,0,0.1013,Low
USER009077,Basic,38,39.31,1493.72,53,5,18.9,17,1,9,0,0.0567,Low
USER009078,Basic,9,29.83,268.49,34,4,119.4,15,0,5,0,0.2103,Medium
USER009079,Basic,7,46.63,326.4,27,8,111.1,8,4,9,0,0.1845,Low
USER009080,Basic,14,38.22,535.1,53,0,6.0,17,3,0,1,0.2171,Medium
USER009081,Standard,57,60.34,3439.54,11,9,41.3,2,0,6,0,0.1558,Low
USER009082,Standard,24,0.0,1195.56,56,9,24.4,18,2,2,0,0.0783,Low
USER009083,Basic,50,32.7,1635.15,16,8,77.7,5,2,7,0,0.0589,Low
USER009084,Standard,67,72.34,4846.58,0,5,109.6,11,3,1,0,0.1648,Low
USER009085,Basic,44,35.15,1546.81,55,3,76.2,13,4,9,0,0.28,Medium
USER009086,Basic,67,30.73,2058.99,4,4,110.4,15,4,7,0,0.0242,Low
USER009087,Standard,5,54.48,272.39,33,0,43.6,13,0,7,1,0.7129,High
USER009088,Basic,68,31.41,2135.91,56,2,99.8,7,2,8,0,0.2682,Medium
USER009089,Basic,26,33.26,864.67,37,4,68.4,18,4,8,1,0.2471,Medium
USER009090,Premium,31,122.93,3810.81,39,6,48.6,13,1,7,0,0.4088,Medium
USER009091,Basic,65,48.48,3151.08,31,3,,5,3,9,0,0.1834,Low
USER009092,Standard,66,66.41,4382.84,43,0,49.5,11,0,0,0,0.268,Medium
USER009093,Premium,66,80.34,5302.64,41,4,72.7,3,0,7,0,0.5302,High
USER009094,Standard,33,67.53,2228.35,13,6,,7,1,5,0,0.0293,Low
USER009095,Standard,12,70.69,848.25,55,9,98.3,13,2,5,0,0.1825,Low
USER009096,Basic,15,32.76,491.44,29,7,88.4,10,3,6,1,0.2824,Medium
USER009097,Basic,41,41.53,1702.73,50,3,30.9,17,4,3,0,0.2564,Medium
USER009098,Premium,13,84.97,1104.59,15,9,,3,2,5,0,0.4293,Medium
USER009099,Basic,60,42.17,2530.2,32,0,83.8,6,2,1,0,0.152,Low
USER009100,Basic,14,31.3,438.21,8,9,80.8,5,0,7,0,0.1354,Low
USER009101,Premium,66,123.82,8171.98,38,0,57.1,9,1,9,1,0.3308,Medium
USER009102,Premium,59,118.33,6981.27,20,6,48.0,4,2,8,1,0.3552,Medium
USER009103,Standard,18,65.37,1176.72,34,4,19.8,9,1,0,0,0.0922,Low
USER009104,Basic,55,34.11,1876.13,28,7,103.4,6,4,6,0,0.1478,Low
USER009105,Standard,17,61.13,1039.22,56,2,24.1,14,2,3,0,0.0497,Low
USER009106,Premium,59,85.3,5032.61,54,3,95.6,6,2,1,0,0.3538,Medium
USER009107,Standard,65,53.12,3452.79,17,4,23.5,19,3,7,0,0.1813,Low
USER009108,Standard,68,66.15,4497.88,6,1,82.8,14,3,5,0,0.2744,Medium
USER009109,Standard,21,78.75,1653.74,38,7,76.6,5,4,5,0,0.0099,Low
